id,name,area,city,latitude,longitude,source,source_license,confidence,last_checked_at,court_type,access_type,price_type,has_lights,dryness_after_rain,slippery_when_wet,rain_playable,surface_type,surface_condition,court_cleanliness,court_space,runoff_safety,peak_times,has_nets,rim_height,rim_type,backboard_condition,rim_condition,hoop_count,opening_hours,evening_access,has_toilets,has_drinking_water,has_parking,has_changing_rooms,good_for_solo,good_for_pickup,good_for_training,beginner_friendly,notes,photo_asset_name,photo_url,osm_type,osm_id,osm_ref,osm_tags_json,import_batch
osm-way-23175993,OSM Basketball Court 23175993,UK,UK,51.2559947,-1.1098590,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23175993). Name is missing in OSM and should be manually reviewed.,,,way,23175993,way/23175993,"{""@id"":""way/23175993"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23217231,OSM Basketball Court 23217231,UK,UK,53.6722217,-1.4785082,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23217231). Name is missing in OSM and should be manually reviewed.,,,way,23217231,way/23217231,"{""@id"":""way/23217231"",""leisure"":""pitch"",""sport"":""basketball;football"",""@geometry"":""center""}",2026-05-12
osm-way-23320405,Florence Boot Hall Basketball Court,UK,UK,52.9346151,-1.2009527,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23320405).,,,way,23320405,way/23320405,"{""@id"":""way/23320405"",""leisure"":""pitch"",""name"":""Florence Boot Hall Basketball Court"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23337447,Bullfields Park,Bullfields,Sawbridgeworth,51.8168104,0.1505335,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,public,free,no,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23337447).,,,way,23337447,way/23337447,"{""@id"":""way/23337447"",""access"":""yes"",""addr:city"":""Sawbridgeworth"",""addr:housenumber"":""28"",""addr:postcode"":""CM21 9DD"",""addr:street"":""Bullfields"",""dog"":""no"",""fee"":""no"",""landuse"":""recreation_ground"",""lit"":""no"",""name"":""Bullfields Park"",""sport"":""cricket;soccer;multi;basketball"",""surface"":""grass"",""@geometry"":""center""}",2026-05-12
osm-way-23340619,OSM Basketball Court 23340619,UK,UK,51.4600966,-0.3330078,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23340619). Name is missing in OSM and should be manually reviewed.,,,way,23340619,way/23340619,"{""@id"":""way/23340619"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23446214,OSM Basketball Court 23446214,UK,UK,51.5133023,-0.2202759,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23446214). Name is missing in OSM and should be manually reviewed.,,,way,23446214,way/23446214,"{""@id"":""way/23446214"",""created_by"":""JOSM"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-23448050,OSM Basketball Court 23448050,UK,UK,51.6349132,-0.1113551,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23448050). Name is missing in OSM and should be manually reviewed.,,,way,23448050,way/23448050,"{""@id"":""way/23448050"",""created_by"":""JOSM"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23501396,OSM Basketball Court 23501396,UK,UK,51.4506385,-0.3498374,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23501396). Name is missing in OSM and should be manually reviewed.,,,way,23501396,way/23501396,"{""@id"":""way/23501396"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-23689506,OSM Basketball Court 23689506,UK,UK,51.7201831,-1.1990355,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23689506). Name is missing in OSM and should be manually reviewed.,,,way,23689506,way/23689506,"{""@id"":""way/23689506"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23699310,OSM Basketball Court 23699310,UK,UK,51.4888259,-0.2933139,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23699310). Name is missing in OSM and should be manually reviewed.,,,way,23699310,way/23699310,"{""@id"":""way/23699310"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23716278,OSM Basketball Court 23716278,UK,UK,51.6187396,-0.1186560,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23716278). Name is missing in OSM and should be manually reviewed.,,,way,23716278,way/23716278,"{""@id"":""way/23716278"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-23729643,Brentford Fountain Leisure Centre,UK,UK,51.4909974,-0.2847438,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,mixed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/23729643).,,,way,23729643,way/23729643,"{""@id"":""way/23729643"",""building"":""yes"",""leisure"":""sports_centre"",""name"":""Brentford Fountain Leisure Centre"",""sport"":""swimming;basketball"",""toilets:wheelchair"":""yes"",""wheelchair"":""yes"",""@geometry"":""center""}",2026-05-12
osm-way-24148905,OSM Basketball Court 24148905,UK,UK,55.9406968,-3.2222193,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24148905). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing;survey.,,,way,24148905,way/24148905,"{""@id"":""way/24148905"",""leisure"":""pitch"",""lit"":""no"",""source"":""Bing;survey"",""sport"":""basketball;soccer"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-24230135,OSM Basketball Court 24230135,UK,UK,51.7428793,-1.3001447,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24230135). Name is missing in OSM and should be manually reviewed.,,,way,24230135,way/24230135,"{""@id"":""way/24230135"",""leisure"":""pitch"",""sport"":""multi;basketball"",""@geometry"":""center""}",2026-05-12
osm-way-24231344,OSM Basketball Court 24231344,UK,UK,51.7576335,-1.1913499,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24231344). Name is missing in OSM and should be manually reviewed. OSM source tag: yahoo_imagery.,,,way,24231344,way/24231344,"{""@id"":""way/24231344"",""created_by"":""osm2go v0.6.14"",""leisure"":""pitch"",""lit"":""no"",""source"":""yahoo_imagery"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-24257739,OSM Basketball Court 24257739,UK,UK,51.5621912,-0.0850679,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,2,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24257739). Name is missing in OSM and should be manually reviewed.,,,way,24257739,way/24257739,"{""@id"":""way/24257739"",""barrier"":""fence"",""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball"",""surface"":""paved"",""@geometry"":""center""}",2026-05-12
osm-way-24280717,OSM Basketball Court 24280717,UK,UK,51.4811129,-0.2560992,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24280717). Name is missing in OSM and should be manually reviewed.,,,way,24280717,way/24280717,"{""@id"":""way/24280717"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-24333756,OSM Basketball Court 24333756,UK,UK,51.7374447,-1.2089577,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24333756). Name is missing in OSM and should be manually reviewed. OSM source tag: yahoo_imagery.,,,way,24333756,way/24333756,"{""@id"":""way/24333756"",""barrier"":""wall"",""leisure"":""pitch"",""source"":""yahoo_imagery"",""sport"":""tennis;basketball;football"",""@geometry"":""center""}",2026-05-12
osm-way-24525341,OSM Basketball Court 24525341,UK,UK,51.3735566,-0.2243910,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24525341). Name is missing in OSM and should be manually reviewed.,,,way,24525341,way/24525341,"{""@id"":""way/24525341"",""created_by"":""Potlatch 0.9a"",""leisure"":""pitch"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-24527459,OSM Basketball Court 24527459,UK,UK,51.7872249,-1.2598470,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,yes,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24527459). Name is missing in OSM and should be manually reviewed. OSM source tag: photograph;yahoo_imagery.,,,way,24527459,way/24527459,"{""@id"":""way/24527459"",""created_by"":""JOSM"",""leisure"":""pitch"",""lit"":""yes"",""source"":""photograph;yahoo_imagery"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-24610968,OSM Basketball Court 24610968,UK,UK,51.9106597,-1.0040891,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,concrete,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24610968). Name is missing in OSM and should be manually reviewed.,,,way,24610968,way/24610968,"{""@id"":""way/24610968"",""leisure"":""pitch"",""lit"":""no"",""sport"":""soccer;basketball"",""surface"":""concrete"",""@geometry"":""center""}",2026-05-12
osm-way-24635213,OSM Basketball Court 24635213,UK,UK,51.7483812,-1.2071306,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24635213). Name is missing in OSM and should be manually reviewed. OSM source tag: Bing;photograph.,,,way,24635213,way/24635213,"{""@id"":""way/24635213"",""leisure"":""pitch"",""lit"":""yes"",""source"":""Bing;photograph"",""sport"":""basketball"",""@geometry"":""center""}",2026-05-12
osm-way-24779751,OSM Basketball Court 24779751,UK,UK,51.5456277,-0.0002236,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24779751). Name is missing in OSM and should be manually reviewed.,,,way,24779751,way/24779751,"{""@id"":""way/24779751"",""leisure"":""pitch"",""sport"":""basketball;soccer;netball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-24978071,OSM Basketball Court 24978071,UK,UK,51.4990935,-0.0256099,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/24978071). Name is missing in OSM and should be manually reviewed.,,,way,24978071,way/24978071,"{""@id"":""way/24978071"",""leisure"":""pitch"",""lit"":""no"",""sport"":""soccer;basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-25558634,OSM Basketball Court 25558634,UK,UK,50.7232583,-1.8479305,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,no,unknown,unknown,unknown,asphalt,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/25558634). Name is missing in OSM and should be manually reviewed.,,,way,25558634,way/25558634,"{""@id"":""way/25558634"",""leisure"":""pitch"",""lit"":""no"",""sport"":""basketball"",""surface"":""asphalt"",""@geometry"":""center""}",2026-05-12
osm-way-25600493,OSM Basketball Court 25600493,UK,UK,51.3895579,-0.1709894,openStreetMap,ODbL - OpenStreetMap contributors,imported,Imported 2026-05-12,outdoor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,{unknown},unknown,unknown,unknown,unknown,unknown,,Access not confirmed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Imported from OpenStreetMap (way/25600493). Name is missing in OSM and should be manually reviewed.,,,way,25600493,way/25600493,"{""@id"":""way/25600493"",""leisure"":""pitch"",""sport"":""soccer;basketball"",""@geometry"":""center""}",2026-05-12
